,0,1,2,3,4,5,6,7,8,9,10,11,12,13
131.174.159.242,40.0,1543286062.0,1543286718.0,1543286062.0,1543285418.0,1543286640.0,1543286117.0,1543286062.0,1543286117.0,1543286640.0,1543286718.0,1543285418.0,1543286640.0,1543286640.0
62.126.61.211,50.0,1547014411.0,1547018010.0,1547018010.0,1547014411.0,1547014411.0,1547017446.0,1547014411.0,1547018010.0,1547018010.0,1547014411.0,1547018010.0,1547014411.0,1547014411.0
200.152.87.132,80.0,1547196222.0,1547195351.0,1547196222.0,1547195605.0,1547196701.0,1547195605.0,1547196877.0,1547196877.0,1547195351.0,1547195869.0,1547196701.0,1547196701.0,1547196701.0
189.95.23.74,11.0,1547431139.0,1547430147.0,1547430644.0,1547427506.0,1547428994.0,1547431139.0,1547427506.0,1547428994.0,1547430147.0,1547430644.0,1547431139.0,1547428994.0,1547428994.0
117.181.159.245,50.0,1547017446.0,1547017446.0,1547018010.0,1547017446.0,1547017446.0,1547014411.0,1547018010.0,1547018010.0,1547017446.0,1547018010.0,1547017446.0,1547014411.0,1547014411.0
199.197.40.51,50.0,1547018010.0,1547014411.0,1547014411.0,1547018010.0,1547017446.0,1547014411.0,1547014411.0,1547018010.0,1547014411.0,1547017446.0,1547018010.0,1547017446.0,1547017446.0
148.230.66.54,10.0,1531787589.0,1531787977.0,1531787589.0,1531801122.0,1531801122.0,1531787589.0,1531801305.0,1531787589.0,1531787589.0,1531787589.0,1531801122.0,1531801305.0,1531801305.0
232.161.225.3,80.0,1547195605.0,1547196877.0,1547196701.0,1547195351.0,1547195351.0,1547195605.0,1547196222.0,1547196701.0,1547196877.0,1547195605.0,1547196222.0,1547195351.0,1547195351.0
45.141.239.154,13.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0
114.221.63.255,30.0,557536457.0,584188519.0,445940982.0,437495510.0,504905612.0,445941449.0,514692884.0,307998406.0,324363742.0,256889578.0,315393183.0,445935492.0,445935492.0
74.36.234.180,30.0,315393393.0,481385109.0,256896673.0,188857358.0,451087500.0,256882607.0,445941282.0,557537073.0,557537073.0,445940920.0,478761177.0,514692966.0,514692966.0
19.50.180.8,40.0,1543284750.0,1543286600.0,1543286062.0,1543284750.0,1543284750.0,1543284750.0,1543286117.0,1543286117.0,1543284750.0,1543286117.0,1543285418.0,1543286640.0,1543286640.0
71.129.36.40,30.0,413823314.0,397457109.0,594381511.0,397457108.0,445941329.0,256898418.0,126728362.0,580821539.0,315394600.0,452705644.0,324362743.0,413823233.0,413823233.0
110.56.26.59,11.0,1547431139.0,1547428994.0,1547430147.0,1547428994.0,1547430147.0,1547428994.0,1547430147.0,1547429292.0,1547430644.0,1547429292.0,1547430644.0,1547429292.0,1547429292.0
251.26.107.232,10.0,1531801122.0,1531801122.0,1531801122.0,1531787589.0,1531801122.0,1531801305.0,1531801305.0,1531801305.0,1531801122.0,1531787977.0,1531801305.0,1531787977.0,1531787977.0
165.252.189.124,50.0,1547017446.0,1547017446.0,1547014411.0,1547017446.0,1547017446.0,1547018010.0,1547014411.0,1547017446.0,1547018010.0,1547017446.0,1547014411.0,1547017446.0,1547017446.0
14.159.125.154,70.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0
215.5.149.99,70.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0
25.187.16.123,80.0,1547195351.0,1547195351.0,1547196877.0,1547196222.0,1547196222.0,1547195351.0,1547195605.0,1547196222.0,1547196222.0,1547196701.0,1547196222.0,1547195351.0,1547195351.0
231.179.114.194,50.0,1547014411.0,1547014411.0,1547017446.0,1547014411.0,1547017446.0,1547017446.0,1547014411.0,1547017446.0,1547018010.0,1547018010.0,1547017446.0,1547018010.0,1547018010.0
5.221.135.19,10.0,1531801122.0,1531801122.0,1531801305.0,1531787589.0,1531787977.0,1531787589.0,1531787589.0,1531787977.0,1531801305.0,1531787977.0,1531787589.0,1531787977.0,1531787977.0
116.129.183.207,13.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0
121.166.222.122,30.0,445938471.0,456286233.0,188862738.0,315393183.0,476117199.0,557528342.0,256898418.0,510163286.0,481210417.0,451084980.0,315394714.0,481211727.0,481211727.0
209.6.171.39,40.0,1543286062.0,1543286640.0,1543285418.0,1543286062.0,1543286640.0,1543286600.0,1543286600.0,1543286062.0,1543286718.0,1543286600.0,1543286600.0,1543286600.0,1543286600.0
22.13.32.249,10.0,1531801305.0,1531787977.0,1531801305.0,1531801122.0,1531787589.0,1531787977.0,1531787589.0,1531787589.0,1531787977.0,1531787589.0,1531801122.0,1531787589.0,1531787589.0
100.245.121.15,20.0,504904599.0,463083911.0,557529870.0,519855716.0,587631174.0,437495950.0,188862738.0,584188930.0,249002677.0,587473420.0,383083653.0,504801337.0,504801337.0
228.212.242.144,50.0,1547014411.0,1547018010.0,1547017446.0,1547018010.0,1547017446.0,1547017446.0,1547017446.0,1547018010.0,1547017446.0,1547018010.0,1547018010.0,1547017446.0,1547017446.0
82.129.168.173,13.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0
96.116.49.198,10.0,1531801305.0,1531801122.0,1531801122.0,1531801122.0,1531801305.0,1531801305.0,1531787589.0,1531801122.0,1531787977.0,1531801305.0,1531801122.0,1531787589.0,1531787589.0
31.29.56.161,20.0,493855152.0,469978539.0,557537073.0,315395554.0,445940703.0,504793482.0,1547174591.0,413778847.0,557530392.0,258635023.0,1547175428.0,481387381.0,481387381.0
208.88.224.226,13.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0
97.131.143.34,10.0,1531801122.0,1531801305.0,1531787589.0,1531787977.0,1531787977.0,1531787589.0,1531801122.0,1531787589.0,1531801122.0,1531787589.0,1531801305.0,1531787589.0,1531787589.0
27.157.182.153,50.0,1547017446.0,1547014411.0,1547018010.0,1547018010.0,1547018010.0,1547018010.0,1547014411.0,1547018010.0,1547017446.0,1547018010.0,1547014411.0,1547014411.0,1547014411.0
156.231.99.109,30.0,584187892.0,469458718.0,368671508.0,469978921.0,590440578.0,349010437.0,437498604.0,445940079.0,397457139.0,481386889.0,526194291.0,377350783.0,377350783.0
28.109.195.16,11.0,1547429292.0,1547429909.0,1547429292.0,1547428994.0,1547430644.0,1547430147.0,1547429909.0,1547429292.0,1547429292.0,1547430147.0,1547430147.0,1547430644.0,1547430644.0
236.136.8.149,11.0,1547427506.0,1547427506.0,1547430644.0,1547429909.0,1547429292.0,1547430644.0,1547427506.0,1547431139.0,1547427506.0,1547429909.0,1547430147.0,1547428994.0,1547428994.0
139.8.229.55,40.0,1543285418.0,1543286640.0,1543284750.0,1543286117.0,1543286640.0,1543286640.0,1543285418.0,1543285418.0,1543286117.0,1543286062.0,1543285418.0,1543286718.0,1543286718.0
227.135.170.187,11.0,1547427506.0,1547429909.0,1547427506.0,1547429292.0,1547430147.0,1547429909.0,1547428994.0,1547429909.0,1547431139.0,1547428994.0,1547430147.0,1547430644.0,1547430644.0
58.182.186.84,70.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0
29.217.38.152,40.0,1543285418.0,1543286640.0,1543286640.0,1543286062.0,1543286600.0,1543286640.0,1543285418.0,1543286718.0,1543286062.0,1543286600.0,1543284750.0,1543286640.0,1543286640.0
247.102.135.82,11.0,1547431139.0,1547428994.0,1547430644.0,1547430147.0,1547431139.0,1547430147.0,1547427506.0,1547429909.0,1547430644.0,1547430147.0,1547429909.0,1547429909.0,1547429909.0
84.63.199.4,10.0,1531801122.0,1531801305.0,1531787977.0,1531801305.0,1531801122.0,1531787589.0,1531787977.0,1531787977.0,1531801305.0,1531801122.0,1531801305.0,1531787977.0,1531787977.0
96.220.198.28,80.0,1547195351.0,1547195351.0,1547196222.0,1547196701.0,1547196222.0,1547196222.0,1547195605.0,1547196877.0,1547196877.0,1547195351.0,1547196877.0,1547196877.0,1547196877.0
4.230.204.72,13.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0
87.148.225.105,50.0,1547017446.0,1547017446.0,1547018010.0,1547017446.0,1547018010.0,1547014411.0,1547018010.0,1547014411.0,1547017446.0,1547018010.0,1547018010.0,1547017446.0,1547017446.0
62.52.173.126,50.0,1547014411.0,1547014411.0,1547018010.0,1547017446.0,1547017446.0,1547014411.0,1547017446.0,1547017446.0,1547014411.0,1547017446.0,1547018010.0,1547014411.0,1547014411.0
81.39.46.145,50.0,1547018010.0,1547018010.0,1547018010.0,1547017446.0,1547014411.0,1547018010.0,1547017446.0,1547014411.0,1547017446.0,1547014411.0,1547017446.0,1547014411.0,1547014411.0
222.176.66.163,11.0,1547430644.0,1547429292.0,1547430644.0,1547431139.0,1547430147.0,1547429909.0,1547427506.0,1547430147.0,1547430644.0,1547429909.0,1547428994.0,1547430644.0,1547430644.0
244.202.155.83,20.0,594380775.0,1543286640.0,1543286640.0,590439308.0,272104732.0,377345689.0,445936865.0,456098920.0,1543286640.0,332743941.0,481283173.0,315395349.0,315395349.0
91.153.119.5,20.0,1543286640.0,594201141.0,519598503.0,504801327.0,445929610.0,504906459.0,1547173540.0,584188982.0,481389782.0,445934769.0,443625285.0,469977101.0,469977101.0
93.143.193.158,13.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0
138.149.234.230,40.0,1543286600.0,1543284750.0,1543286640.0,1543285418.0,1543286640.0,1543286600.0,1543286718.0,1543284750.0,1543285418.0,1543286640.0,1543286718.0,1543285418.0,1543285418.0
218.107.56.22,20.0,557537073.0,437496213.0,290788366.0,526531383.0,383083249.0,272101859.0,365731711.0,514692884.0,557537073.0,504899715.0,149902395.0,315395391.0,315395391.0
63.234.78.203,11.0,1547428994.0,1547427506.0,1547429909.0,1547429292.0,1547427506.0,1547427506.0,1547429292.0,1547428994.0,1547428994.0,1547429909.0,1547429292.0,1547431139.0,1547431139.0
176.234.82.178,80.0,1547196222.0,1547196877.0,1547196877.0,1547195605.0,1547196701.0,1547196222.0,1547196877.0,1547195351.0,1547195605.0,1547195605.0,1547195351.0,1547195605.0,1547195605.0
31.172.90.189,40.0,1543284750.0,1543286640.0,1543286117.0,1543285418.0,1543286600.0,1543286640.0,1543286640.0,1543286117.0,1543286600.0,1543286640.0,1543286117.0,1543286718.0,1543286718.0
182.72.162.111,70.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0
249.195.71.246,11.0,1547431139.0,1547427506.0,1547429292.0,1547429292.0,1547431139.0,1547429292.0,1547430147.0,1547431139.0,1547429292.0,1547431139.0,1547431139.0,1547430147.0,1547430147.0
42.249.128.87,70.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0
189.218.47.175,30.0,587631787.0,587631875.0,478761177.0,377356711.0,594381335.0,256913027.0,384274798.0,445940079.0,504903707.0,168933483.0,368671508.0,557528704.0,557528704.0
6.82.94.85,50.0,1547017446.0,1547014411.0,1547018010.0,1547014411.0,1547014411.0,1547014411.0,1547017446.0,1547018010.0,1547014411.0,1547017446.0,1547014411.0,1547017446.0,1547017446.0
223.90.254.62,13.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0
26.4.195.142,11.0,1547427506.0,1547429292.0,1547431139.0,1547431139.0,1547429292.0,1547430147.0,1547430644.0,1547429909.0,1547431139.0,1547431139.0,1547429292.0,1547431139.0,1547431139.0
212.100.17.141,10.0,1531801305.0,1531787977.0,1531787589.0,1531801122.0,1531801122.0,1531787977.0,1531787977.0,1531787977.0,1531801305.0,1531801122.0,1531801122.0,1531787977.0,1531787977.0
27.112.185.237,10.0,1531787589.0,1531787589.0,1531801122.0,1531801305.0,1531787977.0,1531787977.0,1531787977.0,1531801122.0,1531787589.0,1531787977.0,1531801305.0,1531801305.0,1531801305.0
216.51.107.210,30.0,514692884.0,228845491.0,557532330.0,504906966.0,383082346.0,437495510.0,480614539.0,437495395.0,256912640.0,413823388.0,256889578.0,442093842.0,442093842.0
95.204.200.146,20.0,557537073.0,450179102.0,357646147.0,377359993.0,526531167.0,436652074.0,442595827.0,413826874.0,504900956.0,441649237.0,188864056.0,557537073.0,557537073.0
122.31.103.67,10.0,1531801305.0,1531787589.0,1531787977.0,1531801122.0,1531787589.0,1531787589.0,1531801122.0,1531787589.0,1531801305.0,1531787977.0,1531787977.0,1531787589.0,1531787589.0
79.144.110.242,80.0,1547195605.0,1547196222.0,1547195869.0,1547195605.0,1547196701.0,1547195605.0,1547196222.0,1547196701.0,1547196877.0,1547195869.0,1547196222.0,1547195869.0,1547195869.0
111.72.162.143,20.0,442359119.0,307998406.0,383913267.0,557154751.0,526531167.0,445823303.0,381924497.0,519598275.0,247719490.0,481387974.0,342624776.0,315393807.0,315393807.0
37.243.11.210,30.0,481246419.0,437494330.0,504800601.0,377357179.0,445940920.0,397457108.0,377350951.0,557537234.0,413823233.0,580821539.0,594381391.0,442093690.0,442093690.0
125.117.72.246,70.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0
162.10.54.37,13.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0
252.37.24.34,20.0,315394920.0,469978794.0,485922606.0,504904599.0,437491339.0,519855716.0,1547177679.0,413779384.0,365731711.0,324366442.0,442595832.0,557537073.0,557537073.0
98.120.166.100,50.0,1547018010.0,1547018010.0,1547017446.0,1547018010.0,1547014411.0,1547018010.0,1547014411.0,1547018010.0,1547018010.0,1547018010.0,1547017446.0,1547017446.0,1547017446.0
33.151.126.137,80.0,1547196222.0,1547196701.0,1547195869.0,1547195605.0,1547196222.0,1547195351.0,1547195351.0,1547196877.0,1547196222.0,1547195351.0,1547195351.0,1547196222.0,1547196222.0
241.161.238.137,13.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0
240.170.2.134,70.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0
2.78.99.90,80.0,1547196701.0,1547196877.0,1547196877.0,1547195869.0,1547195869.0,1547196222.0,1547196222.0,1547196877.0,1547195351.0,1547196701.0,1547196877.0,1547196877.0,1547196877.0
89.6.206.201,11.0,1547430644.0,1547429909.0,1547428994.0,1547430644.0,1547430644.0,1547428994.0,1547430147.0,1547429909.0,1547428994.0,1547428994.0,1547427506.0,1547431139.0,1547431139.0
180.132.132.14,20.0,557537073.0,594380794.0,1547019293.0,290790469.0,445939812.0,176474347.0,442092792.0,469458639.0,188862738.0,504791822.0,590438212.0,469979029.0,469979029.0
139.93.85.46,70.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0
153.192.100.122,70.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0
171.173.182.45,50.0,1547014411.0,1547018010.0,1547018010.0,1547014411.0,1547017446.0,1547018010.0,1547017446.0,1547014411.0,1547014411.0,1547018010.0,1547018010.0,1547017446.0,1547017446.0
4.18.83.253,10.0,1531787589.0,1531801305.0,1531787977.0,1531801122.0,1531787977.0,1531787589.0,1531801122.0,1531787977.0,1531787977.0,1531801122.0,1531787589.0,1531801122.0,1531801122.0
225.53.88.108,10.0,1531801122.0,1531801122.0,1531801122.0,1531801122.0,1531801122.0,1531801305.0,1531801305.0,1531801305.0,1531801305.0,1531801305.0,1531801305.0,1531801305.0,1531801305.0
85.196.135.49,80.0,1547195869.0,1547195869.0,1547196877.0,1547195869.0,1547196877.0,1547196222.0,1547196222.0,1547196701.0,1547195869.0,1547195351.0,1547196701.0,1547196701.0,1547196701.0
189.21.37.189,20.0,481388433.0,377315581.0,349009298.0,445936865.0,557537073.0,471061791.0,557537073.0,324370548.0,557531164.0,504795948.0,315865506.0,445939961.0,445939961.0
63.219.119.179,40.0,1543286117.0,1543284750.0,1543284750.0,1543286640.0,1543286062.0,1543284750.0,1543286718.0,1543286718.0,1543286117.0,1543286718.0,1543286062.0,1543286062.0,1543286062.0
206.114.131.74,30.0,454771037.0,324362503.0,442093255.0,377353051.0,445938931.0,307998406.0,587631875.0,445940045.0,481210259.0,445941282.0,504797165.0,442093105.0,442093105.0
17.62.152.92,50.0,1547014411.0,1547017446.0,1547018010.0,1547014411.0,1547018010.0,1547014411.0,1547014411.0,1547014411.0,1547017446.0,1547018010.0,1547014411.0,1547017446.0,1547017446.0
19.198.13.149,20.0,1547023225.0,443624242.0,1547174682.0,437497147.0,445936054.0,481384259.0,488879190.0,247721961.0,188862738.0,481211872.0,258635023.0,587632068.0,587632068.0
77.232.14.190,40.0,1543286117.0,1543286640.0,1543286718.0,1543286117.0,1543286117.0,1543286600.0,1543285418.0,1543286718.0,1543286718.0,1543286062.0,1543284750.0,1543286117.0,1543286117.0
79.53.69.190,40.0,1543286640.0,1543286062.0,1543286062.0,1543285418.0,1543284750.0,1543285418.0,1543286600.0,1543286718.0,1543286600.0,1543286600.0,1543286117.0,1543286718.0,1543286718.0
177.225.255.52,20.0,469978794.0,445929561.0,587473712.0,324372994.0,504900199.0,388142161.0,481388433.0,1547179139.0,469979193.0,510508658.0,481388524.0,557532861.0,557532861.0
59.39.210.66,10.0,1531787977.0,1531801305.0,1531787589.0,1531787589.0,1531801305.0,1531801305.0,1531787977.0,1531787589.0,1531801122.0,1531801122.0,1531801122.0,1531787589.0,1531787589.0
189.109.130.190,20.0,594380659.0,519855648.0,247721383.0,510508073.0,377360095.0,504800439.0,452708454.0,557537073.0,504905673.0,514692884.0,548680092.0,481355875.0,481355875.0
23.23.93.234,80.0,1547195869.0,1547196877.0,1547195351.0,1547196222.0,1547196701.0,1547196877.0,1547195351.0,1547195869.0,1547195351.0,1547196701.0,1547195869.0,1547195869.0,1547195869.0
54.174.90.81,30.0,445937862.0,587631768.0,437617450.0,514692884.0,437617450.0,478761177.0,458902430.0,442093690.0,481208183.0,478761177.0,481387052.0,256882607.0,256882607.0
222.201.240.59,10.0,1531801305.0,1531801122.0,1531801122.0,1531787977.0,1531801305.0,1531801305.0,1531801122.0,1531801122.0,1531801122.0,1531787589.0,1531801122.0,1531801305.0,1531801305.0
109.255.169.247,11.0,1547427506.0,1547430147.0,1547428994.0,1547427506.0,1547429909.0,1547427506.0,1547429909.0,1547430147.0,1547428994.0,1547430147.0,1547430147.0,1547430644.0,1547430644.0
194.73.160.233,13.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0
189.192.82.245,10.0,1531801305.0,1531787977.0,1531787589.0,1531787589.0,1531801305.0,1531801305.0,1531787977.0,1531801122.0,1531787589.0,1531801122.0,1531787589.0,1531801305.0,1531801305.0
